Date,Revenue,NetIncome,Assets,Equity,Cash,EPS,SharesOutstanding,TotalDebt,Ticker
2023-09-30,4086000000.0,465000000.0,31945000000.0,5521000000.0,3225000000.0,1.25,372149099.0,2164000000.0,VST
2023-12-31,14779000000.0,1343000000.0,32966000000.0,5322000000.0,3539000000.0,3.58,375193110.0,14526000000.0,VST
2024-03-31,3054000000.0,-84000000.0,38178000000.0,7284000000.0,1116000000.0,-0.24,348966197.0,285000000.0,VST
2024-06-30,3845000000.0,318000000.0,39125000000.0,7307000000.0,1661000000.0,0.9,354327393.0,17972000000.0,VST
2024-09-30,6288000000.0,1840000000.0,37878000000.0,5455000000.0,940000000.0,5.25,350203692.0,15655000000.0,VST
2024-12-31,17224000000.0,2467000000.0,37770000000.0,5570000000.0,1188000000.0,7.0,352567060.0,16478000000.0,VST
2025-03-31,3933000000.0,-317000000.0,38228000000.0,4838000000.0,561000000.0,-0.93,339799989.0,17345000000.0,VST
2025-06-30,4250000000.0,280000000.0,38146000000.0,4836000000.0,458000000.0,0.81,345505188.0,16151000000.0,VST
2025-09-30,4971000000.0,604000000.0,38020000000.0,5210000000.0,602000000.0,1.75,345035160.0,16361000000.0,VST
2025-12-31,17738000000.0,752000000.0,41550000000.0,5097000000.0,785000000.0,2.18,345656067.0,17200000000.0,VST
2021-03-31,910291000.0,-57209000.0,23552263000.0,10071620000.0,210212000.0,-0.15,377922000.0,754208000.0,VTR
2021-06-30,919194000.0,86391000.0,23504314000.0,9983904000.0,274768000.0,0.24,378408000.0,617006000.0,VTR
2021-09-30,976078000.0,60680000.0,25044424000.0,11167145000.0,196522000.0,0.16,385523000.0,678708000.0,VTR
2021-12-31,3828007000.0,49008000.0,24717786000.0,10945760000.0,196597000.0,0.15,386304000.0,1208053000.0,VTR
2022-03-31,1017554000.0,38732000.0,24950107000.0,10792690000.0,199447000.0,0.1,403260000.0,1020025000.0,VTR
2022-06-30,1022938000.0,-42416000.0,24628155000.0,10603394000.0,176031000.0,-0.1,403526000.0,584920000.0,VTR
2022-09-30,1037276000.0,1256000.0,24300411000.0,10431912000.0,195638000.0,0.01,403543000.0,485626000.0,VTR
2022-12-31,4129193000.0,-47447000.0,24157840000.0,10221677000.0,170745000.0,-0.1,403454000.0,1406182000.0,VTR
2023-03-31,1077245000.0,17517000.0,23994168000.0,10064602000.0,195281000.0,0.05,403792000.0,173270000.0,VTR
2023-06-30,1106358000.0,103453000.0,25070862000.0,10028444000.0,210347000.0,0.26,404122000.0,132629000.0,VTR
2023-09-30,1149832000.0,-71124000.0,24966609000.0,9874119000.0,491746000.0,-0.17,406655000.0,1649765000.0,VTR
2023-12-31,4497827000.0,-40973000.0,24725433000.0,9544405000.0,563462000.0,-0.08,405670000.0,1290269000.0,VTR
2024-03-31,1199914000.0,-14312000.0,24672586000.0,9458833000.0,688409000.0,-0.03,407227000.0,14838501000.0,VTR
2024-06-30,1200980000.0,19387000.0,24530229000.0,9667716000.0,615284000.0,0.05,411823000.0,13492960000.0,VTR
2024-09-30,1236315000.0,19243000.0,25347189000.0,9828678000.0,1165697000.0,0.05,419474000.0,13829032000.0,VTR
2024-12-31,4924266000.0,81153000.0,26186906000.0,10771267000.0,897850000.0,0.21,416366000.0,15405054000.0,VTR
2025-03-31,1358074000.0,46868000.0,26032295000.0,11526116000.0,182335000.0,0.11,446424000.0,13491522000.0,VTR
2025-06-30,1420893000.0,68264000.0,26474929000.0,11592461000.0,614200000.0,0.16,459088000.0,13705861000.0,VTR
2025-09-30,1488996000.0,66047000.0,26925704000.0,12361924000.0,188617000.0,0.15,463415000.0,12771523000.0,VTR
2025-12-31,5833980000.0,251381000.0,27591945000.0,12527253000.0,741067000.0,0.57,462615000.0,15277291000.0,VTR
2021-03-31,32867000000.0,5378000000.0,345573000000.0,72683000000.0,11495000000.0,1.27,4142000000.0,149700000000.0,VZ
2021-06-30,33764000000.0,5949000000.0,349190000000.0,75112000000.0,6085000000.0,1.4,4143000000.0,1652000000.0,VZ
2021-09-30,32915000000.0,6554000000.0,353457000000.0,78489000000.0,11111000000.0,1.55,4144000000.0,1393000000.0,VZ
2021-12-31,133613000000.0,22618000000.0,366596000000.0,83200000000.0,4161000000.0,5.32,4150000000.0,1725000000.0,VZ
2022-03-31,33554000000.0,4711000000.0,365716000000.0,85175000000.0,3232000000.0,1.09,4202000000.0,139961000000.0,VZ
2022-06-30,33789000000.0,5315000000.0,370147000000.0,87357000000.0,3333000000.0,1.24,4202000000.0,136184000000.0,VZ
2022-09-30,34241000000.0,5024000000.0,375090000000.0,88783000000.0,3587000000.0,1.17,4204000000.0,132912000000.0,VZ
2022-12-31,136835000000.0,21748000000.0,379680000000.0,92463000000.0,4111000000.0,5.06,4204000000.0,2297000000.0,VZ
2023-03-31,32912000000.0,5018000000.0,377716000000.0,94219000000.0,3907000000.0,1.17,4211000000.0,140772000000.0,VZ
2023-06-30,32596000000.0,4766000000.0,379955000000.0,96502000000.0,6345000000.0,1.1,4213000000.0,137871000000.0,VZ
2023-09-30,33336000000.0,4884000000.0,384830000000.0,99088000000.0,5660000000.0,1.13,4216000000.0,134441000000.0,VZ
2023-12-31,133974000000.0,12095000000.0,380255000000.0,93799000000.0,3497000000.0,2.75,4215000000.0,2844000000.0,VZ
2024-03-31,32981000000.0,4722000000.0,380158000000.0,95726000000.0,3908000000.0,1.09,4219000000.0,136104000000.0,VZ
2024-06-30,32796000000.0,4702000000.0,379146000000.0,97539000000.0,3894000000.0,1.09,4221000000.0,126022000000.0,VZ
2024-09-30,33330000000.0,3411000000.0,381164000000.0,97668000000.0,5387000000.0,0.78,4225000000.0,128878000000.0,VZ
2024-12-31,134788000000.0,17949000000.0,384711000000.0,100575000000.0,4194000000.0,4.14,4223000000.0,3243000000.0,VZ
2025-03-31,33485000000.0,4983000000.0,380364000000.0,102037000000.0,2257000000.0,1.15,4226000000.0,121020000000.0,VZ
2025-06-30,34504000000.0,5121000000.0,383285000000.0,104361000000.0,3435000000.0,1.18,4228000000.0,123929000000.0,VZ
2025-09-30,33821000000.0,5056000000.0,388331000000.0,106345000000.0,7706000000.0,1.17,4233000000.0,126629000000.0,VZ
2025-12-31,138191000000.0,17608000000.0,404258000000.0,105741000000.0,19048000000.0,4.06,4231000000.0,3454000000.0,VZ
2021-03-31,2792000000.0,125000000.0,33625000000.0,12219000000.0,2008000000.0,0.21,667000000.0,15817000000.0,WBD
2021-06-30,3062000000.0,600000000.0,34572000000.0,12951000000.0,2834000000.0,1.01,664000000.0,16069000000.0,WBD
2021-09-30,3150000000.0,139000000.0,34318000000.0,13040000000.0,3126000000.0,0.24,663000000.0,15566000000.0,WBD
2021-12-31,12191000000.0,912000000.0,34427000000.0,13033000000.0,3905000000.0,1.54,664000000.0,15245000000.0,WBD
2022-03-31,3159000000.0,407000000.0,33799000000.0,13227000000.0,4165000000.0,0.69,665000000.0,15618000000.0,WBD
2022-06-30,9827000000.0,-3418000000.0,142240000000.0,52619000000.0,3896000000.0,-1.5,2286000000.0,52837000000.0,WBD
2022-09-30,9823000000.0,-2308000000.0,136049000000.0,49762000000.0,2513000000.0,-0.95,2428000000.0,50225000000.0,WBD
2022-12-31,33817000000.0,-7420000000.0,134001000000.0,48349000000.0,3930000000.0,-3.82,1940000000.0,49358000000.0,WBD
2023-03-31,10700000000.0,-1069000000.0,130584000000.0,47533000000.0,2639000000.0,-0.44,2432000000.0,52711000000.0,WBD
2023-06-30,10358000000.0,-1240000000.0,128618000000.0,46479000000.0,3077000000.0,-0.51,2437000000.0,50565000000.0,WBD
2023-09-30,9979000000.0,-417000000.0,123749000000.0,45861000000.0,2430000000.0,-0.17,2438000000.0,46389000000.0,WBD
2023-12-31,41321000000.0,-3126000000.0,122757000000.0,46307000000.0,4319000000.0,-1.28,2436000000.0,44029000000.0,WBD
2024-03-31,9958000000.0,-970000000.0,119819000000.0,45115000000.0,3386000000.0,-0.4,2443000000.0,46275000000.0,WBD
2024-06-30,9713000000.0,-9986000000.0,108029000000.0,35297000000.0,3617000000.0,-4.07,2451000000.0,44670000000.0,WBD
2024-09-30,9623000000.0,135000000.0,106333000000.0,36057000000.0,3490000000.0,0.05,2470000000.0,43275000000.0,WBD
2024-12-31,39321000000.0,-11314000000.0,104560000000.0,34037000000.0,5312000000.0,-4.62,2450000000.0,39634000000.0,WBD
2025-03-31,8979000000.0,-453000000.0,101679000000.0,35148000000.0,3868000000.0,-0.18,2462000000.0,40225000000.0,WBD
2025-06-30,9812000000.0,1580000000.0,101727000000.0,37323000000.0,4888000000.0,0.63,2499000000.0,35221000000.0,WBD
2025-09-30,9045000000.0,-148000000.0,100519000000.0,36018000000.0,4294000000.0,-0.06,2479000000.0,33983000000.0,WBD
2025-12-31,37296000000.0,728000000.0,100085000000.0,35919000000.0,4566000000.0,0.29,2530000000.0,32994000000.0,WBD
2021-03-31,1052062000.0,71546000.0,32992251000.0,16691017000.0,2558822000.0,0.17,419079000.0,1439420000.0,WELL
2021-06-30,1140992000.0,26257000.0,32176116000.0,16850829000.0,808704000.0,0.11,419305000.0,607605000.0,WELL
2021-09-30,1239797000.0,179663000.0,33480025000.0,17782916000.0,362645000.0,0.44,429983000.0,591946000.0,WELL
2021-12-31,4742115000.0,336138000.0,34910325000.0,18596579000.0,346755000.0,0.88,426841000.0,1459986000.0,WELL
2022-03-31,1395704000.0,61925000.0,35472453000.0,18732066000.0,367043000.0,0.15,449802000.0,1259692000.0,WELL
2022-06-30,1472536000.0,89784000.0,36573671000.0,19453895000.0,442251000.0,0.21,457082000.0,1044294000.0,WELL
2022-09-30,1473844000.0,-6767000.0,37414488000.0,20056685000.0,425184000.0,-0.01,463366000.0,603766000.0,WELL
2022-12-31,5860615000.0,141214000.0,37893233000.0,21009553000.0,722292000.0,0.35,465158000.0,1325578000.0,WELL
2023-03-31,1560729000.0,25673000.0,38493889000.0,21203960000.0,638796000.0,0.06,494494000.0,1839874000.0,WELL
2023-06-30,1665478000.0,103040000.0,40064135000.0,21823923000.0,2299069000.0,0.21,501970000.0,18012143000.0,WELL
2023-09-30,1662013000.0,127470000.0,41654702000.0,23573826000.0,2686711000.0,0.26,525138000.0,17860268000.0,WELL
2023-12-31,6637995000.0,340094000.0,44012166000.0,26081122000.0,2076083000.0,0.69,518701000.0,2793510000.0,WELL
2024-03-31,1859741000.0,127146000.0,44553585000.0,28246993000.0,2478335000.0,0.23,577530000.0,16038349000.0,WELL
2024-06-30,1824884000.0,254714000.0,45533937000.0,29426306000.0,2863598000.0,0.43,604563000.0,15703988000.0,WELL
2024-09-30,2055663000.0,449849000.0,48953698000.0,30793821000.0,3784408000.0,0.75,618306000.0,17564985000.0,WELL
2024-12-31,7991118000.0,951680000.0,51044308000.0,31956208000.0,3506586000.0,1.61,608750000.0,1584071000.0,WELL
2025-03-31,2423087000.0,257957000.0,53293614000.0,34304516000.0,3501851000.0,0.4,653795000.0,16962618000.0,WELL
2025-06-30,2548244000.0,301888000.0,55833495000.0,36263114000.0,4409740000.0,0.46,668140000.0,17215590000.0,WELL
2025-09-30,2685692000.0,280559000.0,59504802000.0,38756818000.0,6806507000.0,0.42,685399000.0,18100167000.0,WELL
2025-12-31,10838034000.0,936845000.0,67303047000.0,42129498000.0,5033678000.0,1.44,679521000.0,22310835000.0,WELL
2021-03-31,9265000000.0,4363000000.0,1957264000000.0,188034000000.0,286733000000.0,1.02,4171000000.0,242232000000.0,WFC
2021-06-30,11470000000.0,5743000000.0,1945996000000.0,193127000000.0,274173000000.0,1.38,4156100000.0,225291000000.0,WFC
2021-09-30,9925000000.0,4787000000.0,1954901000000.0,191071000000.0,266687000000.0,1.17,4090400000.0,204962000000.0,WFC
2021-12-31,42713000000.0,20256000000.0,1948068000000.0,189889000000.0,234230000000.0,5.08,4096200000.0,195098000000.0,WFC
2022-03-31,8371000000.0,3393000000.0,1939709000000.0,181597000000.0,201895000000.0,0.91,3868900000.0,186938000000.0,WFC
2022-06-30,6830000000.0,2839000000.0,1881141000000.0,179798000000.0,155140000000.0,0.75,3819600000.0,187366000000.0,WFC
2022-09-30,7407000000.0,3250000000.0,1877719000000.0,178478000000.0,165455000000.0,0.86,3825100000.0,204794000000.0,WFC
2022-12-31,28835000000.0,12067000000.0,1881020000000.0,182213000000.0,159157000000.0,3.27,3833800000.0,226015000000.0,WFC
2023-03-31,7393000000.0,4713000000.0,1886400000000.0,183220000000.0,156431000000.0,1.23,3818700000.0,254473000000.0,WFC
2023-06-30,7370000000.0,4659000000.0,1876320000000.0,181952000000.0,154418000000.0,1.25,3724900000.0,254887000000.0,WFC
2023-09-30,7752000000.0,5450000000.0,1909261000000.0,182373000000.0,216716000000.0,1.48,3680600000.0,283365000000.0,WFC
2023-12-31,30222000000.0,17982000000.0,1932468000000.0,187443000000.0,236052000000.0,4.83,3720400000.0,297147000000.0,WFC
2024-03-31,8636000000.0,4313000000.0,1959153000000.0,182674000000.0,268596000000.0,1.2,3501700000.0,296778000000.0,WFC
2024-06-30,8766000000.0,4640000000.0,1940073000000.0,178148000000.0,230780000000.0,1.33,3402700000.0,297970000000.0,WFC
2024-09-30,8676000000.0,4852000000.0,1922125000000.0,185011000000.0,184128000000.0,1.42,3425100000.0,293909000000.0,WFC
2024-12-31,34620000000.0,18606000000.0,1929845000000.0,179120000000.0,201902000000.0,5.37,3467600000.0,175782000000.0,WFC
2025-03-31,8654000000.0,4616000000.0,1950311000000.0,181090000000.0,176178000000.0,1.39,3261700000.0,313436000000.0,WFC
2025-06-30,9114000000.0,5214000000.0,1981269000000.0,181111000000.0,193133000000.0,1.6,3220400000.0,364232000000.0,WFC
2025-09-30,9486000000.0,5341000000.0,2062926000000.0,181154000000.0,172516000000.0,1.66,3223500000.0,408422000000.0,WFC
2025-12-31,36215000000.0,20285000000.0,2148631000000.0,181117000000.0,172593000000.0,6.26,3242300000.0,193035000000.0,WFC
2021-03-31,2612000000.0,425000000.0,45262000000.0,14473000000.0,1126000000.0,0.35,1217211000.0,23234000000.0,WMB
2021-06-30,2283000000.0,304000000.0,45507000000.0,14265000000.0,1201000000.0,0.25,1217476000.0,23234000000.0,WMB
2021-09-30,2475000000.0,164000000.0,45985000000.0,13919000000.0,214000000.0,0.13,1217979000.0,22362000000.0,WMB
2021-12-31,10627000000.0,1514000000.0,47612000000.0,14101000000.0,1680000000.0,1.25,1218215000.0,23675000000.0,WMB
2022-03-31,2524000000.0,379000000.0,46049000000.0,13971000000.0,604000000.0,0.31,1221279000.0,22426000000.0,WMB
2022-06-30,2490000000.0,400000000.0,47555000000.0,13836000000.0,133000000.0,0.33,1222694000.0,21676000000.0,WMB
2022-09-30,3021000000.0,599000000.0,48672000000.0,13910000000.0,859000000.0,0.49,1222472000.0,23407000000.0,WMB
2022-12-31,10965000000.0,2046000000.0,48433000000.0,14045000000.0,152000000.0,1.68,1222672000.0,22554000000.0,WMB
2023-03-31,3081000000.0,926000000.0,48936000000.0,14323000000.0,477000000.0,0.76,1225781000.0,24412000000.0,WMB
2023-06-30,2483000000.0,460000000.0,49025000000.0,14209000000.0,551000000.0,0.45,1219915000.0,24409000000.0,WMB
2023-09-30,2559000000.0,653000000.0,50788000000.0,14343000000.0,2074000000.0,0.54,1220073000.0,25651000000.0,WMB
2023-12-31,10907000000.0,3176000000.0,52627000000.0,14891000000.0,2150000000.0,2.69,1223000000.0,25713000000.0,WMB
2024-03-31,2771000000.0,631000000.0,52747000000.0,14930000000.0,667000000.0,0.52,1222222000.0,26887000000.0,WMB
2024-06-30,2336000000.0,401000000.0,52409000000.0,14746000000.0,55000000.0,0.33,1222236000.0,25632000000.0,WMB
2024-09-30,2653000000.0,705000000.0,53837000000.0,14865000000.0,762000000.0,0.58,1223000000.0,27109000000.0,WMB
2024-12-31,10503000000.0,2222000000.0,54532000000.0,12436000000.0,60000000.0,1.82,1223000000.0,26456000000.0,WMB
2025-03-31,3048000000.0,690000000.0,54924000000.0,14865000000.0,100000000.0,0.56,1224641000.0,27089000000.0,WMB
2025-06-30,2781000000.0,546000000.0,56141000000.0,14805000000.0,903000000.0,0.45,1224284000.0,28572000000.0,WMB
2025-09-30,2923000000.0,646000000.0,55736000000.0,12520000000.0,70000000.0,0.53,1225000000.0,27817000000.0,WMB
2025-12-31,11950000000.0,2615000000.0,58573000000.0,12807000000.0,63000000.0,2.14,1225000000.0,28661000000.0,WMB
2021-01-31,559151000000.0,13706000000.0,252496000000.0,87531000000.0,17788000000.0,4.75,2847000000.0,4338000000.0,WMT
2021-04-30,138310000000.0,2811000000.0,236581000000.0,84592000000.0,22846000000.0,0.97,2829000000.0,4309000000.0,WMT
2021-07-31,141048000000.0,4364000000.0,238552000000.0,87127000000.0,22831000000.0,1.53,2812000000.0,4453000000.0,WMT
2021-10-31,140525000000.0,3132000000.0,244851000000.0,82274000000.0,16111000000.0,1.11,2797000000.0,4569000000.0,WMT
2022-01-31,572754000000.0,13940000000.0,244860000000.0,91891000000.0,14834000000.0,1.62,8415000000.0,4754000000.0,WMT
2022-04-30,141569000000.0,2103000000.0,246142000000.0,85600000000.0,11817000000.0,0.75,2765000000.0,4920000000.0,WMT
2022-07-31,152859000000.0,5147000000.0,247199000000.0,85587000000.0,13923000000.0,1.88,2745000000.0,4954000000.0,WMT
2022-10-31,152813000000.0,-1767000000.0,247656000000.0,72253000000.0,11587000000.0,-0.66,2711000000.0,5061000000.0,WMT
2023-01-31,611289000000.0,11292000000.0,243197000000.0,83754000000.0,8841000000.0,1.42,8202000000.0,5410000000.0,WMT
2023-04-30,152301000000.0,1896000000.0,245053000000.0,79231000000.0,10575000000.0,0.21,8112000000.0,5646000000.0,WMT
2023-07-31,161632000000.0,8053000000.0,255121000000.0,85327000000.0,13888000000.0,0.98,8108000000.0,6102000000.0,WMT
2023-10-31,160804000000.0,643000000.0,259174000000.0,79456000000.0,12154000000.0,0.06,8110000000.0,6358000000.0,WMT
2024-01-31,648125000000.0,16270000000.0,252399000000.0,90349000000.0,9935000000.0,1.91,8108000000.0,6434000000.0,WMT
2024-04-30,161508000000.0,5307000000.0,254054000000.0,88073000000.0,9405000000.0,0.63,8084000000.0,6891000000.0,WMT
2024-07-31,169335000000.0,4711000000.0,254440000000.0,90565000000.0,8811000000.0,0.56,8081000000.0,6947000000.0,WMT
2024-10-31,169588000000.0,4714000000.0,263399000000.0,88108000000.0,10049000000.0,0.57,8082000000.0,6845000000.0,WMT
2025-01-31,680985000000.0,20157000000.0,260823000000.0,91013000000.0,9037000000.0,2.41,8081000000.0,6723000000.0,WMT
2025-04-30,165609000000.0,4639000000.0,262372000000.0,90341000000.0,9311000000.0,0.56,8051000000.0,6669000000.0,WMT
2025-07-31,177402000000.0,7151000000.0,270837000000.0,96550000000.0,9431000000.0,0.88,8016000000.0,6775000000.0,WMT
2025-10-31,179496000000.0,6088000000.0,288655000000.0,96094000000.0,10582000000.0,0.77,8011000000.0,6758000000.0,WMT
2026-01-31,713163000000.0,22270000000.0,284668000000.0,99617000000.0,10727000000.0,2.73,8022000000.0,7617000000.0,WMT
2021-03-31,24000000.0,362000000.0,56511000000.0,14700000000.0,1039000000.0,0.67,539000000.0,79000000.0,XEL
2021-06-30,22000000.0,311000000.0,56779000000.0,14792000000.0,538000000.0,0.58,539000000.0,77000000.0,XEL
2021-09-30,23000000.0,609000000.0,57517000000.0,15171000000.0,631000000.0,1.13,539000000.0,76000000.0,XEL
2021-12-31,94000000.0,1597000000.0,57851000000.0,15612000000.0,166000000.0,2.96,540000000.0,22981000000.0,XEL
2022-03-31,28000000.0,380000000.0,57985000000.0,15732000000.0,90000000.0,0.7,545000000.0,76000000.0,XEL
2022-06-30,25000000.0,328000000.0,59317000000.0,15971000000.0,335000000.0,0.6,546000000.0,75000000.0,XEL
2022-09-30,26000000.0,649000000.0,59975000000.0,16384000000.0,117000000.0,1.18,548000000.0,74000000.0,XEL
2022-12-31,107000000.0,1736000000.0,61188000000.0,16675000000.0,111000000.0,3.17,547000000.0,25115000000.0,XEL
2023-03-31,29000000.0,418000000.0,60945000000.0,16818000000.0,114000000.0,0.76,551000000.0,67000000.0,XEL
2023-06-30,28000000.0,288000000.0,61658000000.0,16914000000.0,275000000.0,0.52,552000000.0,66000000.0,XEL
2023-09-30,30000000.0,656000000.0,62870000000.0,17309000000.0,594000000.0,1.19,552000000.0,66000000.0,XEL
2023-12-31,115000000.0,1771000000.0,64079000000.0,17616000000.0,129000000.0,3.21,552000000.0,26017000000.0,XEL
2024-03-31,23000000.0,488000000.0,65585000000.0,17841000000.0,501000000.0,0.88,556000000.0,65000000.0,XEL
2024-06-30,14000000.0,302000000.0,67927000000.0,17954000000.0,1598000000.0,0.54,557000000.0,65000000.0,XEL
2024-09-30,12000000.0,682000000.0,69286000000.0,19352000000.0,1545000000.0,1.21,565000000.0,64000000.0,XEL
2024-12-31,64000000.0,1936000000.0,70035000000.0,19522000000.0,179000000.0,3.44,563000000.0,29522000000.0,XEL
2025-03-31,16000000.0,483000000.0,72749000000.0,19804000000.0,1123000000.0,0.84,577000000.0,63000000.0,XEL
2025-06-30,13000000.0,444000000.0,75337000000.0,20961000000.0,1454000000.0,0.75,588000000.0,63000000.0,XEL
2025-09-30,13000000.0,524000000.0,79154000000.0,21181000000.0,1052000000.0,0.88,595000000.0,1350000000.0,XEL
2025-12-31,57000000.0,2018000000.0,81371000000.0,23609000000.0,274000000.0,3.42,589000000.0,32372000000.0,XEL
2021-03-31,59147000000.0,2796000000.0,333770000000.0,164101000000.0,3515000000.0,0.64,4234000000.0,63322000000.0,XOM
2021-06-30,67742000000.0,4781000000.0,337289000000.0,165556000000.0,3465000000.0,1.1,4234000000.0,60612000000.0,XOM
2021-09-30,73786000000.0,6942000000.0,336688000000.0,167506000000.0,4768000000.0,1.57,4234000000.0,56605000000.0,XOM
2021-12-31,285640000000.0,23598000000.0,338923000000.0,175683000000.0,6802000000.0,5.39,4239000000.0,4399000000.0,XOM
2022-03-31,90500000000.0,5750000000.0,354771000000.0,176526000000.0,11074000000.0,1.28,4213000000.0,47537000000.0,XOM
