Date,Revenue,NetIncome,OperatingIncome,GrossProfit,Assets,Equity,CurrentAssets,CurrentLiabilities,Cash,OperatingCashFlow,EPS,SharesOutstanding,Ticker
2023-09-30,,158000000.0,232000000.0,,38084000000.0,19074000000.0,5955000000.0,2808000000.0,3190000000.0,2147000000.0,0.2,,NEM
2023-12-31,,-2494000000.0,-2031000000.0,,55506000000.0,29027000000.0,7512000000.0,5998000000.0,3002000000.0,2763000000.0,-2.97,1152000000.0,NEM
2024-03-31,,170000000.0,428000000.0,,55335000000.0,28890000000.0,11806000000.0,5482000000.0,2336000000.0,776000000.0,0.15,,NEM
2024-06-30,,853000000.0,1464000000.0,,55678000000.0,29379000000.0,12070000000.0,5732000000.0,2602000000.0,2204000000.0,0.74,,NEM
2024-09-30,,922000000.0,1059000000.0,,56175000000.0,29712000000.0,12577000000.0,6408000000.0,3016000000.0,3852000000.0,0.8,,NEM
2024-12-31,,3348000000.0,4577000000.0,,56349000000.0,29928000000.0,12275000000.0,7543000000.0,3619000000.0,6363000000.0,2.92,1127000000.0,NEM
2025-03-31,,1891000000.0,2471000000.0,,55519000000.0,31248000000.0,10740000000.0,5426000000.0,4698000000.0,2031000000.0,1.68,,NEM
2025-06-30,,2061000000.0,3118000000.0,,55165000000.0,32112000000.0,10399000000.0,4670000000.0,6185000000.0,4415000000.0,1.85,,NEM
2025-09-30,,5784000000.0,8096000000.0,,54690000000.0,33226000000.0,10372000000.0,5086000000.0,5639000000.0,6713000000.0,5.2,,NEM
2025-12-31,,7085000000.0,11342000000.0,,57121000000.0,33867000000.0,13066000000.0,5712000000.0,7647000000.0,10334000000.0,6.39,1089000000.0,NEM
2021-03-31,7163282000.0,1706715000.0,1959856000.0,,40123014000.0,12884080000.0,10107508000.0,7961770000.0,8403705000.0,777266000.0,3.75,443383732.0,NFLX
2021-06-30,14505059000.0,3059728000.0,1847630000.0,,40970969000.0,13863871000.0,9604276000.0,7832888000.0,7777530000.0,-63761000.0,6.72,442595888.0,NFLX
2021-09-30,7483467000.0,1449071000.0,1755253000.0,,42739857000.0,15314617000.0,9415787000.0,8049246000.0,7526681000.0,82379000.0,3.19,442952194.0,NFLX
2021-12-31,29697844000.0,5116228000.0,6194509000.0,,44584663000.0,15849248000.0,8069825000.0,8488966000.0,6027804000.0,392610000.0,11.24,443963107.0,NFLX
2022-03-31,7867767000.0,1597447000.0,1971626000.0,,45330904000.0,17544039000.0,8098015000.0,7739656000.0,6008946000.0,922839000.0,3.53,444273850.0,NFLX
2022-06-30,15837908000.0,3038398000.0,1578283000.0,,46350935000.0,19075974000.0,7840778000.0,7500022000.0,5819449000.0,102750000.0,6.73,444705591.0,NFLX
2022-09-30,7925589000.0,1398242000.0,1533018000.0,,47562187000.0,20528141000.0,8816903000.0,7765924000.0,6113733000.0,556810000.0,3.1,445020494.0,NFLX
2022-12-31,31615550000.0,4491924000.0,5632831000.0,,48594768000.0,20777401000.0,9266473000.0,7930974000.0,5147176000.0,2026257000.0,9.95,445346776.0,NFLX
2023-03-31,8161503000.0,1305120000.0,1714317000.0,,49490345000.0,21828196000.0,10482623000.0,8316070000.0,6714594000.0,2178740000.0,2.88,444536878.0,NFLX
2023-06-30,8187301000.0,1487610000.0,1827183000.0,,50817473000.0,22832215000.0,11506336000.0,8675805000.0,7662788000.0,1440232000.0,3.29,443146751.0,NFLX
2023-09-30,8541668000.0,1677422000.0,1916394000.0,,49501786000.0,22107627000.0,10779474000.0,8338718000.0,7353245000.0,1992315000.0,3.73,437679669.0,NFLX
2023-12-31,33723297000.0,5407990000.0,6954003000.0,,48731992000.0,20588313000.0,9918133000.0,8860655000.0,7116913000.0,7274301000.0,12.03,432759584.0,NFLX
2024-03-31,9370440000.0,2332209000.0,2632534000.0,,48827721000.0,21365410000.0,9921313000.0,9289217000.0,7024766000.0,2212522000.0,5.28,430964991.0,NFLX
2024-06-30,9559310000.0,2147306000.0,2602837000.0,,49098895000.0,22112693000.0,9615553000.0,10139999000.0,6624939000.0,1290847000.0,4.88,429164615.0,NFLX
2024-09-30,9824703000.0,2363509000.0,2909477000.0,,52281844000.0,22720736000.0,12129099000.0,10707126000.0,7457025000.0,2321101000.0,5.4,427458114.0,NFLX
2024-12-31,39000966000.0,8711631000.0,10417614000.0,,53630374000.0,24743567000.0,13100379000.0,10755400000.0,7804733000.0,7361364000.0,1.98,4277571000.0,NFLX
2025-03-31,10542801000.0,2890351000.0,3346999000.0,,52087644000.0,24028073000.0,11697632000.0,9718519000.0,7199848000.0,2789199000.0,6.61,425683210.0,NFLX
2025-06-30,11079166000.0,3125413000.0,3774694000.0,,53099664000.0,24951899000.0,11993106000.0,8942335000.0,8177405000.0,2423258000.0,7.19,424926346.0,NFLX
2025-09-30,33132274000.0,8562680000.0,10369940000.0,,54934835000.0,25954035000.0,12962935000.0,9731859000.0,9287287000.0,8037631000.0,19.67,423732334.0,NFLX
2025-12-31,45183036000.0,10981201000.0,13326603000.0,,55596993000.0,26615488000.0,13020191000.0,10980930000.0,9033681000.0,10149273000.0,2.53,4222162150.0,NFLX
2021-01-31,16675000000.0,4332000000.0,4532000000.0,10396000000.0,28791000000.0,16893000000.0,16055000000.0,3925000000.0,847000000.0,5822000000.0,6.9,620000000.0,NVDA
2021-05-02,5661000000.0,1912000000.0,1956000000.0,3629000000.0,30796000000.0,18774000000.0,18127000000.0,4004000000.0,978000000.0,1874000000.0,0.76,,NVDA
2021-08-01,12168000000.0,2374000000.0,2444000000.0,7844000000.0,38650000000.0,21147000000.0,25806000000.0,4448000000.0,5628000000.0,4556000000.0,0.94,,NVDA
2021-10-31,7103000000.0,6749000000.0,2671000000.0,4631000000.0,40632000000.0,23798000000.0,25806000000.0,3612000000.0,1288000000.0,6075000000.0,2.67,,NVDA
2022-01-30,26914000000.0,9752000000.0,10041000000.0,17475000000.0,44187000000.0,26612000000.0,28829000000.0,4335000000.0,1990000000.0,9108000000.0,3.85,2506000000.0,NVDA
2022-05-01,8288000000.0,1618000000.0,1868000000.0,5431000000.0,45212000000.0,26320000000.0,29575000000.0,5562000000.0,3887000000.0,1731000000.0,0.64,,NVDA
2022-07-31,6704000000.0,2274000000.0,499000000.0,8346000000.0,43476000000.0,23851000000.0,27418000000.0,7573000000.0,3013000000.0,3001000000.0,0.9,,NVDA
2022-10-30,20923000000.0,680000000.0,601000000.0,11523000000.0,40488000000.0,21349000000.0,23223000000.0,6855000000.0,2800000000.0,3393000000.0,0.27,,NVDA
2023-01-29,26974000000.0,4368000000.0,4224000000.0,15356000000.0,41182000000.0,22101000000.0,23073000000.0,6563000000.0,3389000000.0,5641000000.0,0.17,2466000000.0,NVDA
2023-04-30,7192000000.0,2043000000.0,2140000000.0,4648000000.0,44460000000.0,24520000000.0,24883000000.0,7260000000.0,5079000000.0,2911000000.0,0.82,,NVDA
2023-07-30,13507000000.0,6188000000.0,6800000000.0,9462000000.0,49555000000.0,27501000000.0,28797000000.0,10334000000.0,5783000000.0,9259000000.0,0.25,,NVDA
2023-10-29,18120000000.0,17475000000.0,10417000000.0,13400000000.0,54148000000.0,33265000000.0,32658000000.0,9101000000.0,5519000000.0,16591000000.0,0.7,,NVDA
2024-01-28,60922000000.0,29760000000.0,32972000000.0,44301000000.0,65728000000.0,42978000000.0,44345000000.0,10631000000.0,7280000000.0,28090000000.0,1.19,24643000000.0,NVDA
2024-04-28,26044000000.0,14881000000.0,16909000000.0,20406000000.0,77072000000.0,49142000000.0,53729000000.0,15223000000.0,7587000000.0,15345000000.0,0.6,,NVDA
2024-07-28,30040000000.0,16599000000.0,18642000000.0,22574000000.0,85227000000.0,58157000000.0,59633000000.0,13969000000.0,8563000000.0,29833000000.0,0.67,,NVDA
2024-10-27,35082000000.0,19309000000.0,21869000000.0,26156000000.0,96013000000.0,65899000000.0,67640000000.0,16479000000.0,9107000000.0,47460000000.0,0.78,,NVDA
2025-01-26,130497000000.0,72880000000.0,81453000000.0,97858000000.0,111601000000.0,79327000000.0,80126000000.0,18047000000.0,8589000000.0,64089000000.0,2.94,24477000000.0,NVDA
2025-04-27,44062000000.0,18775000000.0,21638000000.0,26668000000.0,125254000000.0,83843000000.0,89935000000.0,26542000000.0,15234000000.0,27414000000.0,0.76,,NVDA
2025-07-27,46743000000.0,26422000000.0,28440000000.0,33853000000.0,140740000000.0,100131000000.0,102219000000.0,24257000000.0,11639000000.0,42779000000.0,1.08,,NVDA
2025-10-26,147811000000.0,77107000000.0,86088000000.0,102370000000.0,161148000000.0,118897000000.0,116492000000.0,26075000000.0,11486000000.0,66530000000.0,3.14,,NVDA
2026-01-25,215938000000.0,120067000000.0,130387000000.0,153463000000.0,206803000000.0,157293000000.0,125605000000.0,32163000000.0,10605000000.0,102718000000.0,4.9,24304000000.0,NVDA
2021-03-31,442254000.0,95940000.0,102461000.0,,20979570000.0,11534872000.0,,,183984000.0,266453000.0,0.26,373509822.0,O
2021-06-30,905552000.0,124479000.0,133993000.0,,21984941000.0,11839532000.0,,,231164000.0,581134000.0,0.33,380174042.0,O
2021-09-30,489891000.0,134996000.0,377809000.0,,23711094000.0,13335093000.0,,,516983000.0,970066000.0,0.34,404206076.0,O
2021-12-31,2080463000.0,359456000.0,392404000.0,,43137502000.0,25052574000.0,,,258579000.0,1322189000.0,0.87,591261991.0,O
2022-03-31,807343000.0,199369000.0,210952000.0,,44062017000.0,25502179000.0,,,151624000.0,513479000.0,0.34,601566581.0,O
2022-06-30,810419000.0,422576000.0,238480000.0,,44951918000.0,26326612000.0,,,172849000.0,1256561000.0,0.37,617564272.0,O
2022-09-30,2455031000.0,219567000.0,230450000.0,,45892475000.0,26737119000.0,,,187745000.0,1933366000.0,0.36,627145827.0,O
2022-12-31,3343681000.0,869408000.0,917599000.0,,49673092000.0,28713149000.0,,,171102000.0,2563856000.0,1.42,660300000.0,O
2023-03-31,944399000.0,225016000.0,238072000.0,,51101438000.0,29259106000.0,,,164576000.0,731234000.0,0.34,673206775.0,O
2023-06-30,1019205000.0,195415000.0,210085000.0,,53980666000.0,31143211000.0,,,253693000.0,1466113000.0,0.29,708773000.0,O
2023-09-30,1039104000.0,233473000.0,245213000.0,,55336920000.0,31657144000.0,,,344129000.0,2198111000.0,0.33,723894000.0,O
2023-12-31,4078993000.0,872309000.0,928935000.0,,57779357000.0,32941467000.0,,,232923000.0,2958769000.0,1.26,752460000.0,O
2024-03-31,1260485000.0,132284000.0,149401000.0,,68328249000.0,38986027000.0,,,680159000.0,778673000.0,0.16,870756000.0,O
2024-06-30,1339443000.0,391675000.0,276610000.0,,68060931000.0,38581793000.0,,,442820000.0,1759845000.0,0.45,870848000.0,O
2024-09-30,1330915000.0,269485000.0,286479000.0,,68468766000.0,38457792000.0,,,396956000.0,2601313000.0,0.3,875197000.0,O
2024-12-31,5271142000.0,860772000.0,933942000.0,,68835039000.0,38840738000.0,,,444962000.0,3573276000.0,0.98,891511000.0,O
2025-03-31,1380505000.0,249815000.0,267119000.0,,69757696000.0,39031261000.0,,,319007000.0,787516000.0,0.28,903062000.0,O
2025-06-30,1410378000.0,196919000.0,223076000.0,,71424073000.0,39153106000.0,,,800447000.0,1848185000.0,0.22,914285000.0,O
2025-09-30,4261435000.0,762505000.0,831693000.0,,71278982000.0,39050597000.0,,,417173000.0,2791320000.0,0.84,919893000.0,O
2025-12-31,5749377000.0,1058590000.0,1155129000.0,,72795612000.0,39438695000.0,,,434842000.0,3994754000.0,1.17,933975000.0,O
2021-02-28,,9714000000.0,3878000000.0,,118109000000.0,8900000000.0,43744000000.0,20250000000.0,22321000000.0,11045000000.0,1.68,2895000000.0,ORCL
2021-05-31,40479000000.0,13746000000.0,15213000000.0,,131107000000.0,5238000000.0,55567000000.0,24164000000.0,30098000000.0,15887000000.0,4.55,2814000000.0,ORCL
2021-08-31,,2457000000.0,3427000000.0,,122924000000.0,-1541000000.0,47117000000.0,23071000000.0,23059000000.0,5391000000.0,0.86,2743000000.0,ORCL
2021-11-30,,1209000000.0,-824000000.0,,106897000000.0,-10101000000.0,31078000000.0,18881000000.0,17938000000.0,1709000000.0,-0.46,2671000000.0,ORCL
2022-02-28,,3528000000.0,3822000000.0,,108644000000.0,-8696000000.0,31675000000.0,20833000000.0,22682000000.0,5554000000.0,0.84,2668000000.0,ORCL
2022-05-31,42440000000.0,6717000000.0,10926000000.0,,109297000000.0,-6220000000.0,31633000000.0,19511000000.0,21383000000.0,9539000000.0,2.41,2665000000.0,ORCL
2022-08-31,,1548000000.0,2623000000.0,,130309000000.0,-5875000000.0,21004000000.0,34819000000.0,10448000000.0,6394000000.0,0.56,2696000000.0,ORCL
2022-11-30,,3289000000.0,3071000000.0,,128469000000.0,-4246000000.0,17561000000.0,27106000000.0,6813000000.0,7243000000.0,0.63,2695000000.0,ORCL
2023-02-28,,1896000000.0,3260000000.0,,131620000000.0,-2421000000.0,18696000000.0,22880000000.0,8219000000.0,11518000000.0,0.68,2700000000.0,ORCL
2023-05-31,49954000000.0,8503000000.0,13093000000.0,,134384000000.0,1073000000.0,21004000000.0,23090000000.0,9765000000.0,17165000000.0,3.07,2713000000.0,ORCL
2023-08-31,,2420000000.0,3296000000.0,,136662000000.0,2370000000.0,22166000000.0,25357000000.0,11613000000.0,6974000000.0,0.86,2739000000.0,ORCL
2023-11-30,,4923000000.0,3622000000.0,,134324000000.0,3866000000.0,19289000000.0,24407000000.0,8244000000.0,7117000000.0,0.89,2748000000.0,ORCL
2024-02-29,,2401000000.0,3750000000.0,,137082000000.0,5623000000.0,21063000000.0,24885000000.0,9481000000.0,12592000000.0,0.85,2747000000.0,ORCL
2024-05-31,52961000000.0,10467000000.0,15353000000.0,,140976000000.0,8704000000.0,22554000000.0,31544000000.0,10454000000.0,18673000000.0,3.71,2755000000.0,ORCL
2024-08-31,,2929000000.0,3991000000.0,,144214000000.0,10816000000.0,23072000000.0,32045000000.0,10616000000.0,7427000000.0,1.03,2771000000.0,ORCL
2024-11-30,,6080000000.0,4220000000.0,,148483000000.0,13746000000.0,23503000000.0,29052000000.0,10941000000.0,8731000000.0,1.1,2796000000.0,ORCL
2025-02-28,,2936000000.0,4358000000.0,,161378000000.0,16730000000.0,30116000000.0,29623000000.0,17406000000.0,14664000000.0,1.02,2803000000.0,ORCL
2025-05-31,57399000000.0,12443000000.0,17678000000.0,,168361000000.0,20451000000.0,24579000000.0,32643000000.0,10786000000.0,20821000000.0,4.34,2807000000.0,ORCL
2025-08-31,,2927000000.0,4277000000.0,,180449000000.0,24154000000.0,24634000000.0,39874000000.0,10445000000.0,8140000000.0,1.01,2841000000.0,ORCL
2025-11-30,,6135000000.0,4731000000.0,,204984000000.0,29951000000.0,34366000000.0,37795000000.0,19241000000.0,10206000000.0,2.1,2873000000.0,ORCL
2026-02-28,,3721000000.0,5464000000.0,,245240000000.0,38495000000.0,54874000000.0,40737000000.0,38455000000.0,17357000000.0,1.27,2875000000.0,ORCL
2021-03-20,14820000000.0,1714000000.0,2312000000.0,8149000000.0,91224000000.0,13947000000.0,21196000000.0,22693000000.0,5661000000.0,-719000000.0,1.24,1380000000.0,PEP
2021-06-12,19217000000.0,2358000000.0,3129000000.0,10337000000.0,92385000000.0,15299000000.0,21597000000.0,23623000000.0,5449000000.0,2340000000.0,1.7,1382000000.0,PEP
2021-09-04,20189000000.0,2224000000.0,3159000000.0,29281000000.0,93254000000.0,15872000000.0,23710000000.0,25077000000.0,6506000000.0,6634000000.0,1.6,1381000000.0,PEP
2021-12-25,79474000000.0,7618000000.0,11162000000.0,42399000000.0,92377000000.0,16043000000.0,21783000000.0,26220000000.0,5596000000.0,11616000000.0,5.49,1382000000.0,PEP
2022-03-19,16200000000.0,4261000000.0,5267000000.0,8767000000.0,92962000000.0,18202000000.0,22342000000.0,25824000000.0,6561000000.0,-174000000.0,3.06,1383000000.0,PEP
2022-06-11,36425000000.0,5690000000.0,7344000000.0,19577000000.0,93103000000.0,18553000000.0,22633000000.0,27223000000.0,5405000000.0,1881000000.0,4.09,1382000000.0,PEP
2022-09-03,21971000000.0,2702000000.0,3353000000.0,11663000000.0,94461000000.0,18977000000.0,23543000000.0,25653000000.0,6415000000.0,6306000000.0,1.95,1382000000.0,PEP
2022-12-31,86392000000.0,8910000000.0,11512000000.0,45816000000.0,92187000000.0,17149000000.0,21539000000.0,26785000000.0,4954000000.0,10811000000.0,6.42,1380000000.0,PEP
2023-03-25,17846000000.0,1932000000.0,2629000000.0,9858000000.0,93042000000.0,17042000000.0,22427000000.0,25837000000.0,4770000000.0,-392000000.0,1.4,1378000000.0,PEP
2023-06-17,40168000000.0,4680000000.0,6288000000.0,12201000000.0,95906000000.0,17685000000.0,24954000000.0,29618000000.0,6116000000.0,2019000000.0,3.38,1378000000.0,PEP
2023-09-09,23453000000.0,3092000000.0,4015000000.0,34837000000.0,99953000000.0,18806000000.0,28649000000.0,32660000000.0,10017000000.0,7630000000.0,2.24,1377000000.0,PEP
2023-12-30,91471000000.0,9074000000.0,11986000000.0,49590000000.0,100495000000.0,18503000000.0,26950000000.0,31647000000.0,9711000000.0,13442000000.0,6.56,1376000000.0,PEP
2024-03-23,18250000000.0,2042000000.0,2717000000.0,10002000000.0,100040000000.0,19047000000.0,26005000000.0,30234000000.0,8047000000.0,-1041000000.0,1.48,1375000000.0,PEP
2024-06-15,22501000000.0,5125000000.0,6765000000.0,12582000000.0,99533000000.0,19446000000.0,25703000000.0,31148000000.0,6353000000.0,1315000000.0,3.71,1375000000.0,PEP
2024-09-07,23319000000.0,2930000000.0,3872000000.0,12923000000.0,100513000000.0,19453000000.0,26852000000.0,30315000000.0,7308000000.0,6220000000.0,2.13,1373000000.0,PEP
2024-12-28,91854000000.0,9578000000.0,12887000000.0,50110000000.0,99467000000.0,18041000000.0,25826000000.0,31536000000.0,8505000000.0,12507000000.0,6.95,1373000000.0,PEP
2025-03-22,17919000000.0,1834000000.0,2583000000.0,9993000000.0,101737000000.0,18389000000.0,26288000000.0,31511000000.0,8268000000.0,-973000000.0,1.33,1372000000.0,PEP
2025-06-14,22726000000.0,1263000000.0,1789000000.0,12422000000.0,105345000000.0,18418000000.0,28210000000.0,36396000000.0,7631000000.0,996000000.0,0.92,1371000000.0,PEP
2025-09-06,64582000000.0,5700000000.0,7941000000.0,35239000000.0,106558000000.0,19388000000.0,28722000000.0,31499000000.0,8126000000.0,5468000000.0,4.15,1370000000.0,PEP
2025-12-27,93925000000.0,8240000000.0,11498000000.0,50859000000.0,107399000000.0,20406000000.0,27949000000.0,32764000000.0,9159000000.0,12087000000.0,6.0,1369000000.0,PEP
2021-03-31,18109000000.0,11400000000.0,3785000000.0,,116778000000.0,46919000000.0,22608000000.0,32016000000.0,,14250000000.0,1.26,2473700000.0,PG
2021-06-30,76118000000.0,14306000000.0,17986000000.0,,119307000000.0,46654000000.0,23091000000.0,33132000000.0,,18371000000.0,5.5,2465800000.0,PG
2021-09-30,20338000000.0,4112000000.0,5023000000.0,,119669000000.0,46408000000.0,24336000000.0,36589000000.0,,4643000000.0,1.61,2428100000.0,PG
2021-12-31,20953000000.0,4223000000.0,5168000000.0,,121416000000.0,44893000000.0,25545000000.0,38027000000.0,,9764000000.0,1.66,2413400000.0,PG
2022-03-31,19381000000.0,3355000000.0,14215000000.0,,120217000000.0,45746000000.0,23416000000.0,34401000000.0,,13010000000.0,4.59,2414000000.0,PG
2022-06-30,80187000000.0,14742000000.0,17813000000.0,,117208000000.0,46854000000.0,21653000000.0,33081000000.0,,16723000000.0,5.81,2410300000.0,PG
2022-09-30,20612000000.0,3939000000.0,4939000000.0,,116282000000.0,44334000000.0,22521000000.0,36618000000.0,,4070000000.0,1.57,2385500000.0,PG
2022-12-31,41385000000.0,3933000000.0,4785000000.0,,117715000000.0,44725000000.0,21866000000.0,38746000000.0,,7644000000.0,3.16,2375700000.0,PG
2023-03-31,20068000000.0,11269000000.0,13972000000.0,,119851000000.0,45421000000.0,22305000000.0,38030000000.0,,11507000000.0,1.37,2359100000.0,PG
2023-06-30,82006000000.0,14653000000.0,18134000000.0,,120829000000.0,47065000000.0,22648000000.0,35756000000.0,,16848000000.0,5.9,2368200000.0,PG
2023-09-30,21871000000.0,4521000000.0,5767000000.0,,122531000000.0,48014000000.0,24940000000.0,37158000000.0,,4904000000.0,1.83,2360000000.0,PG
2023-12-31,21441000000.0,7988000000.0,10200000000.0,,120709000000.0,48829000000.0,23111000000.0,35950000000.0,,10004000000.0,1.4,2359000000.0,PG
2024-03-31,20195000000.0,3754000000.0,4460000000.0,,119598000000.0,50333000000.0,22458000000.0,32340000000.0,,14092000000.0,1.52,2360500000.0,PG
2024-06-30,84039000000.0,14879000000.0,18545000000.0,,122370000000.0,50559000000.0,24709000000.0,33627000000.0,,19846000000.0,6.02,2360100000.0,PG
2024-09-30,21737000000.0,3959000000.0,5797000000.0,,126482000000.0,52141000000.0,27449000000.0,36420000000.0,,4302000000.0,1.61,2356200000.0,PG
2024-12-31,21882000000.0,4630000000.0,5741000000.0,,122639000000.0,51443000000.0,25642000000.0,33797000000.0,,9127000000.0,1.88,2354100000.0,PG
2025-03-31,19776000000.0,3769000000.0,4558000000.0,,122984000000.0,52545000000.0,24435000000.0,34248000000.0,,12832000000.0,1.54,2347200000.0,PG
2025-06-30,84284000000.0,15974000000.0,20451000000.0,,125231000000.0,52284000000.0,25392000000.0,36058000000.0,,17817000000.0,6.51,2350100000.0,PG
2025-09-30,22386000000.0,4750000000.0,5856000000.0,,127599000000.0,53551000000.0,27118000000.0,37995000000.0,,5408000000.0,1.95,2342100000.0,PG
2025-12-31,22208000000.0,4319000000.0,5366000000.0,,127286000000.0,53317000000.0,26588000000.0,36699000000.0,,10380000000.0,1.78,2335300000.0,PG
