WeekEndingFriday,symbol,revenue,netIncome,operatingIncome,ebitda,totalStockholdersEquity,totalAssets,totalDebt,totalCurrentAssets,totalCurrentLiabilities,sm-revenue,sm-netIncome,sm-operatingIncome,sm-ebitda,sm-totalStockholdersEquity,sm-totalAssets,sm-totalDebt,sm-totalCurrentAssets,sm-totalCurrentLiabilities
2022-01-28,CMCSA,30336000000.0,3057000000.0,4821000000.0,8459000000.0,96092000000.0,275905000000.0,100020000000.0,24807000000.0,29348000000.0,30547712717.37625,2918173093.0803423,4918118515.167624,8429623135.596546,95742287600.89735,275481714204.4573,99728749919.26404,24730122107.568123,29914952442.674526
2022-02-04,CMCSA,30336000000.0,3057000000.0,4821000000.0,8459000000.0,96092000000.0,275905000000.0,100020000000.0,24807000000.0,29348000000.0,30619167704.10969,2917692160.227131,4969899610.96212,8462632067.341263,95625403143.77672,275372778468.58417,99704972894.29564,24787939355.417934,29987883008.714046
2022-02-11,CMCSA,30336000000.0,3057000000.0,4821000000.0,8459000000.0,96092000000.0,275905000000.0,100020000000.0,24807000000.0,29348000000.0,30692295033.999096,2932725953.524268,5029986812.760788,8511759324.246322,95502208503.4483,275257693853.18555,99694529710.67435,24864022495.240494,30034271340.30742
2022-02-18,CMCSA,30336000000.0,3057000000.0,4821000000.0,8459000000.0,96092000000.0,275905000000.0,100020000000.0,24807000000.0,29348000000.0,30764225517.144543,2964186677.271587,5097032880.165197,8576993439.322782,95375439859.77719,275134008775.89624,99694280190.03058,24952097128.83062,30054607829.157402
2022-02-25,CMCSA,30336000000.0,3057000000.0,4821000000.0,8459000000.0,96092000000.0,275905000000.0,100020000000.0,24807000000.0,29348000000.0,30832089963.64615,3012986535.7689214,5169690572.776913,8658322945.581692,95247833392.62852,274999271654.35095,99701084153.99477,25045888857.983128,30049382866.966736
2022-03-04,CMCSA,30336000000.0,3057000000.0,4821000000.0,8459000000.0,96092000000.0,275905000000.0,100020000000.0,24807000000.0,29348000000.0,30893019183.60401,3080037733.316105,5246612650.197506,8755736376.034113,95122125281.86734,274851030906.18433,99711801424.19734,25139123284.492836,30019086845.438175
2022-03-11,CMCSA,30336000000.0,3057000000.0,4821000000.0,8459000000.0,96092000000.0,275905000000.0,100020000000.0,24807000000.0,29348000000.0,30944143987.118225,3166252474.2129703,5326451872.028543,8869222263.6911,95001051707.35883,274686834949.0312,99723291822.26872,25225526010.15456,29964210156.274475
2022-03-18,CMCSA,30336000000.0,3057000000.0,4821000000.0,8459000000.0,96092000000.0,275905000000.0,100020000000.0,24807000000.0,29348000000.0,30982595184.288895,3272542962.759353,5407860997.8715925,8998769141.563705,94887348848.96803,274504232200.52625,99732415169.83934,25298822636.76311,29885243191.17838
2022-03-25,CMCSA,30336000000.0,3057000000.0,4821000000.0,8459000000.0,96092000000.0,275905000000.0,100020000000.0,24807000000.0,29348000000.0,31005503585.21612,3399821403.255085,5489492787.328222,9144365542.662987,94783752886.56004,274300771078.3043,99736031288.53963,25352738766.113323,29782676341.85264
2022-04-01,CMCSA,31010000000.0,3549000000.0,5570000000.0,9306000000.0,94693000000.0,274074000000.0,99731000000.0,25381000000.0,29657000000.0,31010000000.0,3549000000.0,5570000000.0,9306000000.0,94693000000.0,274074000000.0,99731000000.0,25381000000.0,29657000000.0
2022-04-08,CMCSA,31010000000.0,3549000000.0,5570000000.0,9306000000.0,94693000000.0,274074000000.0,99731000000.0,25381000000.0,29657000000.0,30994093035.16818,3718942578.171136,5648247383.246335,9481875205.173399,94615777714.526,273821077169.319,99714756047.0926,25378985581.83381,29509360737.586887
